strat_0,strat_1,strat_2,strat_3,strat_4,strat_5,strat_6,strat_7,strat_8,strat_9,strat_10,strat_11,strat_12,strat_13,strat_14,strat_15,strat_16,strat_17,strat_18,strat_19,strat_20,strat_21,strat_22,strat_23,strat_24,strat_25,strat_26
0.944593281849327,,0.7494082031910086,,,-0.4524529984318616,-0.7661112762476375,-0.8103108620526367,-2.654243040647178,0.5796514908690722,3.881218018483004,-0.7128384084112764,,,-0.5114582062999862,-0.1289994489635152,0.4312696500330804,0.666303652859152,1.5106705793553885,-2.034074008365065,0.993920893233182,0.7873280627087349,-1.0690784309755552,-0.96904252242716,,0.5912849974619758,-3.1686866646395835
-0.1141879192612864,,0.1393912650060689,,,0.0035791816618315,-0.4412617532294793,0.1434831060969428,-0.2242524564279831,0.1995239966841488,-0.7392579109140589,-0.04442083744776,,,0.4259748982291702,0.0332932253309738,-0.6418221009881336,-0.1768554254976869,0.0692720110223967,-0.2628708790832307,0.2072589288156093,0.4511213169678742,-0.3954864686181658,-0.0451130132156523,,0.538925246804054,-0.7194966789486602
-0.7269171765788562,,-0.2232668386651627,,,0.2924397095661658,-0.2684420708881826,-0.4588386283298619,1.8077416150797148,0.1707039107649866,-1.3911966635468282,-4.3508915966453845,,,0.2484065894131665,-0.0102911775711209,-2.130416965790619,-2.6893726486520824,-1.494126467355776,-0.5419473318702714,-1.1831118682709136,-0.1397894726498716,0.8956782141248212,-4.418673017600209,,0.5101976997485344,1.029023686966806
0.2013413112838943,,0.5903175197446929,,,-0.0902915676627033,-0.3641937665066346,-0.0475471616497056,-0.6194860312998102,-0.4940089717830654,0.3775395507180451,-0.405171419653756,,,0.1433999927641183,0.0073668030508942,0.0073537116491622,0.3385243052976956,0.360812358522253,-0.3142714256194927,0.3836391729513352,1.1571684942564786,-0.343916328541112,-0.4647089423239162,,1.1994970059180816,0.2329341839268131
-0.1819644962751964,,-0.1747092653130335,,,-0.1399139795809205,-0.8125134666129611,-0.0886726652599239,-0.9300376385261654,-0.4930178266180112,0.0609248455004453,-0.4464399157532301,,,0.3000429600127109,0.0079521204699904,-0.7377427743792837,0.0538064308485905,0.4400919560422293,0.0149720666722731,0.4820265225976676,0.2262859557517497,-0.5386250179587447,-0.4526572060367288,,0.1934476909401355,-0.1460369006842138
-0.2042692547831812,,1.1347053616802592,,,-0.3738008188105253,-0.3651735387742875,-0.4096306975034623,-2.6106609193266275,-0.1683247521049808,0.1484221493457053,-0.0533539485946583,,,1.3847744597203795,0.0398132284915336,0.5625000240749904,0.1823438496271507,2.101893748879861,-1.5594196235933968,1.9078846142203756,-0.8927585650494787,-1.821919504790132,0.0612368335819422,,-0.8389117320431023,-0.2019370391623746
0.1349205874172951,,-0.0527354732854785,,,0.0837801465787264,-1.3365917503331315,0.5812199237310225,-0.3335635767540443,0.0475303144234559,-1.2746167788382623,0.0053595374755593,,,0.8210446699475362,0.1103652522060365,-0.6264789178396214,-0.4607686952781094,0.3188302409440095,0.8750484437928296,0.5307062861821741,0.2317730539582194,-1.2533628608779717,0.019842836234987,,-0.1822047531247888,-0.3843981788886167
-0.7561386859488759,,0.8869694362279845,,,0.1436082445748085,-0.3327189992913969,-1.3792467868898473,0.9221946445028965,0.7022528128969647,0.4861587288847072,-0.2911024534336001,,,-0.8925190449311973,0.024872236041661,-1.1176027306715528,0.0669160383283029,-0.7279833255348047,-2.810642429306009,-0.7879629160274736,1.6763130880324897,0.2818436294634434,-0.1129083546977647,,1.611268387757378,0.5876609293719532
1.9456618858857209,,0.1483754325146081,,,-0.2422192541502921,-3.2050489130708444,-0.8903059792248702,-3.1761376338459466,1.164721422992698,0.3717981397206532,-0.6546676708341677,,,2.5390172009637118,0.0072473419672382,0.0274752828602727,0.025676253768766,1.5239129106521705,-1.3944510646307977,2.150020142514771,0.7975061076325649,-2.1053419690984763,-0.5684249120793896,,0.7599292887183575,0.3674985131077528
-0.8260006855515538,,-0.3468328871093369,,,-0.1719187526697562,-0.2449947284648839,-0.1248560971187126,0.3955167733551206,0.1724013603332993,1.595026733256082,-0.6820293750679307,,,0.1670545408515179,-0.0655439142792066,-0.1477433247484658,0.6683592542634131,-1.1284723199341449,-0.2443476252918948,-0.8836614090356387,0.159507965669571,1.353795097067119,0.4323899919845242,,0.9021551073243784,-1.068992286699718
0.9683070421691682,,-0.2958994652820546,,,-0.2121796524039238,0.2864087782103853,0.2024835727176471,-0.8109112426439671,-0.1577884510110289,0.3382188747787603,-0.0084117438004053,,,1.828703540504662,-0.0434879338844188,1.136298203046235,0.2141420437649225,0.2534874594649257,0.3838177920379068,0.1223632197853391,-0.7542227974409375,0.029719776750444,0.0174841363556781,-0.1378255005905818,-0.8658755078294812,-0.5854990383083964
-1.7045382161771634,,0.6166964455154299,,,0.110671900002374,-0.8669563270747431,0.4496456578170462,1.0493959464580191,0.5575789272485151,-0.5540170589283742,0.3878684767074913,,,-1.5117426185290244,0.0307708722534708,-0.5560257759266349,-0.1349603234355623,-0.8090449170694374,0.0507672563544149,-0.3974134677728859,0.0954537331790213,-0.0702337001962116,-0.3343343042273069,0.2675212364967169,0.1469122738596444,-0.1819313115243309
4.035108544113155,,1.182926870636714,,,0.1038126498505274,1.2249464946852229,0.0503127513253365,-2.296045982346315,0.1600954142583721,-1.7570738669518704,3.08149153372448,,,2.8175635485766475,-0.0257959590788119,2.209336924731783,0.0565793335766409,2.197402948385478,-1.6013446535943463,1.449920276989639,0.2021999454966827,-0.7612647075248584,0.0622223089750193,0.592485677340534,0.0488882574906355,-3.211613974090961
-2.0391661358143582,,-0.8818198598345446,,,-0.7524787004399023,1.312140801609933,0.1761971663088116,2.692639554758065,-0.3456214688491807,1.0129101629534218,-0.9274542911502917,,,-1.2340613595476495,-0.0576335256129183,0.3273946101353673,0.05358247752807,-3.763420279842234,0.6662488620499566,-4.005545537412371,0.0059192198757806,4.131818951852838,-0.1913311149544274,-0.6242829794731641,-0.1743851792345864,0.3566341670796772
-0.6258902901977761,,-0.1245664244039352,,,-0.1306745068024286,0.1548120872065571,-0.238775368576551,0.397689593918997,0.6494845890633618,1.5197407473028277,0.8011946902599425,,,-0.4410262754739678,-0.0054872252007655,-0.4909871119142877,1.1436761362379175,-0.5545003092538349,-0.392418917458353,-0.513879463043725,0.5099208083838027,0.6920700245299478,1.119529649730285,0.8066294272736309,0.9094682238042544,-2.0465812909958374
2.181651259892646,,-0.2227980379044289,,,0.1176915212483832,-0.739183221902769,-0.0145642178922409,-0.7834523981317568,-0.1062689587678999,-0.3300656816228114,1.2952419725779278,,,1.1422524460748835,-3.806911697144438,-1.441671046007027,2.2272382499904952,-0.1168789671963035,-0.1164234873852705,-0.3619318370292163,0.3874707402104435,0.6943909639162229,-0.1148038122981124,0.2417317171979731,0.6688041968548155,-1.2871341485596115
-0.5215169296520948,,-0.0913738318936476,,,-0.1986747361110681,0.9606897524647596,-0.1613634493028851,0.5458866821965849,-0.0260381303170049,0.2399420103978215,0.8465248780301704,,,-0.980149208588472,0.0010270340044901,0.2721010578851044,0.2302126700721513,-0.2155683663642489,-0.1954005563272947,-0.5309533106727621,0.4246097088483789,0.545017530381875,0.8540513288807232,0.161646205203563,0.568312131767696,-0.5946379787172213
0.7931739764156519,,0.6704511571434559,,,-0.2484356093940373,1.1745445389010054,-0.2310051967081101,0.7884846602809277,1.3861298052064694,3.982423117297979,-1.4751335656952718,,,-0.1680344015415075,0.1485303013253048,0.2241828466704943,2.057510231318285,-0.9903276730274572,-0.7409934986878898,-1.0825123691481902,0.4920392741620082,1.5367763749741217,-0.3175517312042739,0.5374827927002301,0.5794091909023782,-0.585298293923421
-1.3166283429331296,,1.5207399000765405,,,0.1030589139892642,-0.8526430922331968,0.7801515134381451,-0.3243176457621682,1.2081165065995871,-0.6029598160271252,-0.0205973921036832,,,-0.8973378107676168,2.457327878578805,-1.444494200656357,-0.8079065441325334,0.4617792619749057,0.7767034704032494,-0.0810835082000283,1.147318117465071,-1.4123464982901874,-0.0424906296794297,0.7280257141146116,0.7081191377830907,-0.2260765130172566
2.1097967989500765,,0.0694498585395535,,,-0.0818051574489714,2.087138094061209,-0.5492472138450093,0.7971171782527071,-0.7742169759178668,-0.480309466740915,-0.8148915725133197,,,-0.9044747505195712,-0.790104384985187,1.8271914806193144,1.307191196881798,-0.6951577914662481,-0.400356954468389,-0.7645018431756128,0.2620751260921932,1.3767780676271708,0.4696319953795933,-0.0739801682246097,0.1005682897876041,0.3862603090818904
-0.5872119141326386,,0.3699120688777044,,,-0.2951629567620178,-0.4805919389484898,0.3337242374377243,0.4411091588111908,0.0605129471566392,-0.5691702787659367,0.3394107524642649,,,-1.1157762423993016,-0.0179689954922139,-1.199597308988683,-3.212500544537603,-0.6639387668140115,0.4671346950054313,-0.3929323699373734,-0.6565172764278762,0.0005677247383033,0.4508787965617281,0.5626858897677589,-0.3105459391501854,0.1358557420022632
-0.1308815773477797,,-0.4753651326786875,,,0.0450410609271503,-0.7586712171925545,-0.0272449528023235,-0.024061126950906,-0.541521782033527,-1.2614019715942182,0.7064033813502091,,,-0.3156945694563559,0.5506027265314818,-0.6907184710416268,-0.7673542713234873,-0.2663219965401771,0.7109788798541412,-0.2781883306246541,0.2225740617731153,0.147935792336205,-0.618360119072226,0.1674738323193891,-0.00791928416857,-1.9562691915691155
0.6684740065843693,,-0.4519803319148385,,,0.0385233054231418,0.0558781333994162,2.3928607180489943,0.500730039503635,0.3545309622565855,-1.2408406985558096,1.1168689833760028,,,-0.0539103559569296,0.5853159078528402,-0.117212791042463,-2.594899216704605,-0.8103057391293904,3.66183562352916,-0.6982479137709225,-1.9530502464422528,0.9644354124705338,1.3557085157509765,0.4706192238848468,-3.7944484263800256,-0.7894029912677241
1.8721851677901336,,0.2707519559226237,,,-0.0902344225378761,0.3627103451970672,0.1229088820244456,1.2357780031748962,-0.8451311680087825,0.0717791975654193,-0.2254902522034529,,,-1.3366231297068607,0.389608496359894,0.1464722226988009,0.1392740508687969,-1.7482928192014913,0.081496545297255,-1.6411240043352238,-1.2978040819882564,1.5880905211449987,-0.2409195762105582,-0.957531854316768,-1.4862093618720695,0.1109983130350678
0.5593773843102463,,-0.2116462949847481,,,-0.070900594594325,-0.2450578872170375,0.4794048405102467,0.3945674347946383,-1.1471483729300442,0.3768208393606231,-0.4917359011244832,,,-0.685817303817978,-0.0169234564426012,0.489921588525427,0.5276839373417362,-0.6732275592607778,0.5382309806226006,-0.6626320716629801,-1.5863302129606531,0.3398081903446068,-0.4265964406880755,-0.5251537061420628,-2.4507012146472347,0.0044556664122165
0.1274389578736213,,-0.1261256319312583,,,-0.2796979608556176,0.3134948012677644,0.4364818980516566,-0.2017135752446993,0.6488980236072511,0.3330173499618859,0.2086158556157435,,,-0.5241689517476101,-0.1432092182673629,-0.182304143562061,0.557563116538725,0.5342297952969322,0.0176204215717535,0.5595946520826074,0.1391293030047242,-0.7447741064585216,0.1260098985683915,0.4801017921569195,0.2769362885531267,0.5695034468119137
-0.8342236603809994,,0.7297818414176653,,,0.2180773720993761,-1.4063685834052115,-0.4571142421839759,0.1556559751284556,0.8289589522480234,0.4699035341289643,0.4466364875258445,,,0.9481089798337048,0.3797031827384067,-0.722303402130899,0.5190782886446055,-0.8707009165090871,-1.6714885374547106,-0.2522810965650757,0.8541439829929575,1.035482326586173,0.2901984554778256,0.358829300879416,1.5315595943925189,-0.0988588301295793
0.0012155560811114,,-0.4635606108262091,,,0.1482702720852016,-0.2530928353721858,0.9130623350956908,0.0357215198560077,0.3322031606274633,-1.4310361161281004,-0.0885897422740134,,,0.2447906810821359,-0.0135435786394246,-0.156201421451932,-0.6672609587302047,-0.1952977003245647,1.3356785237514963,-0.0775546980180293,-0.0788830752361858,0.1140041483726431,-0.923509768685099,0.1779327464100294,-1.1509337507444477,-0.8231837330519145
-0.4668549779331958,,-1.2427643895570726,,,-0.0279868998112933,-0.8864033088419649,-0.5775766117052266,0.2877307025177402,-1.6664144263292036,0.0402115953089251,0.2999954492118051,,,-0.9188717479785866,-0.1053235606685695,-1.1645483067370703,0.1559055438276965,-0.7175071116097117,0.274509291072526,-0.7517247100288188,-1.1659991070051732,-0.1718835982983614,0.3070556429448617,-1.0312051671490194,-1.130250149277523,-0.163947658712868
-0.7116901623953275,,-1.8520808263712647,,,0.2552687929495136,-0.4070978885184832,-0.3691674799370797,0.3302348852514167,-2.13214405971377,1.311746796812959,-0.9790787886056636,,,-0.8268587195790116,-0.2101366104933072,0.0185083199764476,0.2479497226410376,-0.6203590795519378,1.051924413595774,-1.144349818584251,-2.48880320300439,-0.4314145672732539,-0.875033017273741,-2.0104822414411934,-3.1369067979464003,0.7226992088655444
-0.2754555774449416,,0.2802861805616404,,,0.1358810169385335,-0.1066374395493042,-0.0279198112849383,-0.1716369550024334,-0.5650928599826286,-1.308045112098779,1.331560368324146,,,0.4827755783996302,-0.0394230334569573,-0.123894209179624,-0.3418307421727717,0.16270802700162,-0.1501132159492806,0.1705937687065614,1.0257069483981858,-0.1931923065448899,0.2953254110815957,0.8309660553675297,0.7074743485312409,-1.632135606844084
-0.4237770495407957,,0.2934305969778091,,,0.0310027270674249,-0.3674168821271138,0.0707326815371831,0.0975296001889539,0.0321052826961944,-0.3246673353688805,0.1035112802463535,,,0.160951816465392,0.0415909254379628,-0.5061436644921937,-0.0300236459295704,-0.2978333014869732,-0.1979485454277015,-0.2100244854163326,-0.1334767564945244,0.0444511819847767,-0.7638697449074539,0.2025815134100147,-0.0289947454117153,-0.7044410140725137
0.5960135869349636,,-5.928427688229493,,,-0.0774475431425673,-0.4990344932685548,-4.293780038531224,0.250628596815564,-5.736908998096549,0.7016500389266682,0.512688059331155,,,-0.7644457847121081,0.0031623198505682,-0.1833900795284264,0.2045614960129392,-0.4973978820759647,1.712260894392314,-0.2454041030529452,-0.6789033645102801,0.1735395335584275,0.5597155335110995,-5.572876606205818,-1.516232517684771,0.0366641305441371
-0.1450811996701738,,-0.4141356502329925,,,-0.171144277547277,0.8023334504999384,0.3156790910712418,0.340008226980397,-1.4585248682243828,1.1667547194030614,0.1461656100303053,,,-0.4987062262586571,0.0633044322248145,0.1927276734605904,0.1659473377514527,-0.1577121643589121,1.1966524917919328,-0.165246298173098,-0.6795827968195629,0.0535115228607901,0.1790563002840842,-0.3559191862981745,-1.6303052556996895,0.3836342580565115
-0.2777112526999411,,1.2199808807353802,,,-0.2952528631976553,0.5730168522646117,0.1465212035862758,0.366952281172431,0.7013533428762256,-1.0660337124016317,-1.4588384515085235,,,-0.5582138197489358,0.0736837550824617,0.0961911880463613,-0.1463238665829354,-0.3428687499793275,-0.832426007423752,-0.8929213425979632,0.3293057231519403,-0.0557180017464942,1.6339114276961022,0.6074311672671449,0.5789586223759409,-0.516794922859592
-0.1372121241201019,,-0.3023584111060453,,,-0.146105299133916,0.0816172969854056,0.8878784843375371,-0.1853870282403875,-0.4440579962488502,-0.5463234604202014,0.3499011306599578,,,0.1524025668292438,0.004736692104545,0.0811692174897803,-0.0313563400890607,0.2334114890875276,1.5301540196006505,0.2445791882809092,0.2436893494014747,-0.277327054438463,-0.321207423313794,0.0091110844759318,-0.7195446517771312,-0.3726071764499115
0.1632732167743633,,-0.4950767857760481,,,0.0820977698935247,0.2171323125280447,-0.1432794925406312,0.2141253464980165,-0.5126597588402322,0.4279973881360838,-0.5053794279595589,,,-0.1404856044937323,0.0070824575830767,0.1508019366412621,0.0477528507905254,-0.2449364629086087,0.6519954183120138,-0.1909959604811324,-0.0469065721036438,0.2134299344359696,-0.2615579853209206,-0.9701040522121444,-0.7991431335164578,0.3371633140771624
0.137755605011815,,0.9398776668678834,,,0.6906664359746068,-0.1198152568000648,2.3141700242533574,0.8695563348118979,0.4527957044066096,-4.054971743335577,3.83597162774889,,,-0.3002536133378366,-0.0053642038415658,-0.2027955515338219,-0.1113903008477802,-0.9998494620220012,2.6949543440470345,-1.047176907851724,2.1194132026277868,1.188067547816154,0.1909983635556662,0.5185282617286657,0.2903478180678549,-1.7302508289558576
-0.4487469935424675,,0.3570989259999007,,,-0.2823854644589392,-0.9844613068469312,-0.5969716824711165,-0.858211386775882,0.4262302908899836,0.168544868923672,0.177166538194407,,,1.0214937924938636,-0.0151553719593112,-0.1398390431656052,0.010837135928324,0.7906563397600874,-1.220883147119776,0.8532991052034464,-0.392248265376381,-0.9969586047668608,-0.0856380401302914,0.8462468873193515,0.7463598402883163,0.143732595979863
0.3970060350752137,,-0.2481890830095598,,,-0.907515380989442,-2.5228998812189483,-0.1648471179788604,-0.4894058871511229,0.6150264944891177,-1.0236173338916763,6.698667003325387,,,-0.2746932547339386,0.0348052700684181,-1.4826971293674545,6.9622506966275335,-0.7657244487405779,0.0117025659378307,-0.7121525887776661,0.2946024730446758,-1.232187442769647,7.757363836667936,0.2166776234754917,0.1515029621244512,-0.3431333301880067
0.2234592773673022,,0.4770195222480271,,,0.9043000252715953,0.4727589025539338,-0.2065136851631356,1.4329420353981577,0.8340137149650525,-0.0913509676154594,0.0514070805821466,,,-0.9860960103274864,0.0012454659955486,-0.6462510641443858,0.8336182469936686,-1.332781331485402,-1.3300439284726608,-1.0582798038098369,0.5067560414597383,1.3180148669627376,-0.0276130435488482,0.792030055159864,0.7367113219625081,0.0550213163767625
-0.4756606404077055,,0.4112188797482926,,,-0.2032350689340507,-0.6172549658362035,-0.7123942811301132,-0.4552511640007126,0.1832952270609059,0.6794167234963151,-0.9981902860074016,,,0.0893130380573868,-0.0075688553300845,-0.751202650212382,-1.6805345351273553,0.3122490899834242,-1.3327900354991908,0.2873121956589539,0.5925013168084856,-0.7042468431524092,-1.152547896890379,0.4577095530262131,0.8957649158386657,0.2509971154006687
-1.5734722388619482,,-0.6220652545850012,,,-1.1885797077890792,-1.7346007775768673,-0.3572439876336756,-2.215663112402642,-0.9677540168496986,0.1859554882358565,-0.0188378079441589,,,1.758951611549592,-0.0077561929280041,-1.8515246095640991,0.146799508685526,1.6901185932873697,-0.2890350389491787,1.9042355486509408,-0.796246950584816,-2.3112395686474274,0.0225974715834318,-0.6871405314575183,-0.3240682192525145,0.1910056246328993
-0.258166759248435,,-0.2059121510764013,,,0.4385254634075676,-0.2837475558396833,0.0065914421836322,0.6167316631132287,-0.3768117798397931,-0.0507500965354311,-0.5340370176801608,,,-0.1779685325175809,0.0038825591551258,-0.3657748732581503,0.0575744851628567,-0.8265643607438757,0.2281113982228068,-0.8638690362515836,-0.0183734911339905,0.5940954297178522,-0.1835855501930531,-0.0292031291092711,-0.2340073986224979,0.3385265851729965
0.0252207799583434,,-0.4278273349527141,,,0.2650626129533769,-0.3250260205564145,-0.0750042208497111,0.6590328480625542,0.2175537387574001,-1.220192163642388,0.5717793934314317,,,-0.9913956085696792,0.0017526385440274,-1.029254645668601,1.4139549657268704,-0.8414724344755372,0.12166247645547,-0.7280839335189373,0.2621604971936884,0.500139835506752,0.0124660400272091,0.1709811896097611,0.3574332450761056,0.1520526456888188
-0.2974738693816309,,-0.1636528198917213,,,0.9472495757609818,0.5937595364559953,0.2944325591345306,1.7635184165514932,-0.0908623855628102,-2.078000457570793,1.224423409221293,,,-1.2147783122791498,0.0019576526330488,0.307125442857233,2.1134207025790017,-1.6352626420369585,0.3307020589679788,-1.7082195936775908,0.766557363829155,1.4738451441139673,0.7458608205944625,0.3128622275400786,0.9424515474269498,1.1725406699878094
0.035195566742802,,-0.0057033148801616,,,-0.1662748302529468,0.4999620825359153,0.0862697279174659,-0.1614029551560787,0.1017735067084084,-0.2027830443958206,0.4493840772666945,,,-0.4903981129396765,-0.0003604592384047,0.2157349695747506,-0.1402417386033591,0.3822214243615041,0.1580761200618066,0.2826766694784758,-0.1813975140416273,-0.3187644010311587,0.4964070526945707,-0.2650424603845391,0.2251905213192437,-0.938828448733934
-0.3302310980265557,,-0.2243005848947526,,,-0.7721224421566345,0.3561208354363567,-0.202756960395394,-1.4950772430373385,-0.3896682420025738,-0.3429421870606034,1.8693777540418208,,,0.4536815661703291,-0.0049214191730398,-0.8912717409506086,0.3417067106520107,1.838156286169896,-0.2006425956137404,1.841937602817248,-0.1350184832706546,-2.166204534701415,1.762792219394951,-0.0200554390866525,-0.4134877647144577,0.4525837799554886
-1.674412080622865,,2.0790583470951067,,,-7.979594905043298,-2.878209793467267,-0.0079982646140212,-13.547667594342125,0.4697053595741176,0.4451738555346832,-0.240732527181332,,,2.821067839354356,-0.007097248020313,2.6433896819079665,-0.1246504807276101,12.928693655787836,-1.3747334088170573,11.79014600143248,-0.9031562554064548,-12.545913026542012,-0.292378262922872,1.3306864875164914,-0.5816761593077046,0.0122282574706202
-0.0654524812737477,,0.1420292159916871,,,1.126633418048352,1.371961583488714,0.5895497448372642,2.0342410302206617,0.7872332089351544,-0.947267499470065,0.6259100545253107,,,-0.410005036855901,0.0009378004720753,-1.1940279180309117,0.3496744565862733,-1.5520200668117154,1.1765324141842886,-1.88394158805318,0.8500344797880843,2.288247054517721,0.6279142089886067,0.8184095561777633,1.0973452173743286,0.781240934938302
-5.255786569237081,,1.3918016190381015,,,1.234313235828153,4.585853003281985,-0.2834988553325097,3.413549248117598,0.8173206142982499,-0.6924714276267994,-0.4068894159011577,,,0.6811594857860502,-16.987355189250707,-13.562694797819823,0.0689096488069854,-2.097932645870865,-1.478844530509075,-3.319781496982425,-1.8386796725974688,4.981419050932446,-0.4082039776616322,0.0336536753756271,-0.5731548807996848,-0.3770997333882078
0.6076569044250746,,0.0925327191784717,,,0.4507198708260955,2.501970129246034,0.652656458065018,1.5357918836264668,0.0392515512072604,-0.3823033656543534,0.3652534068328797,,,-2.791051291019113,-10.676275261714377,2.6468646222505745,0.1337955840192305,-1.08239530122934,1.316820623813944,-1.0287609780766562,0.1661587214756988,1.0692763858389074,0.3664401205281801,-0.46514511706854,0.1805733713835465,0.8960817634413676
0.2535957137479014,,-0.3813938330653796,,,0.1282124154225109,0.610644160324465,-0.7437625719076737,0.3403839625569719,0.0800817743952286,1.0197660527095758,0.4727204023550733,,,0.1571424059738558,0.2646375509342701,1.1387802984075277,-0.3969915380482451,-0.2121530831705259,-0.8708673900386242,-0.2366532000334051,-0.8848140902650474,0.4909912748085007,0.4742659988219943,-0.4630372974014602,-1.1386300158754454,-3.640105539960856
0.0006300416270091,,-0.5589060440295324,,-0.954239220104685,-0.00599375787181,0.0114508807821048,0.3752392160133554,-0.0156279876358992,0.1609071849171113,0.6868029940264027,-0.3031072668450865,,,-0.0127051919064226,-0.0266824148938119,-0.000386807227073,-0.1364856368221556,0.0253279934327599,0.8319022772926321,0.0160977509516031,-0.5650435913621337,-0.0250542556039732,-0.3041040176428669,-0.5413627369598524,-1.1580013256109596,-1.597468527634262
-1.2907053048922612,,-0.1176197313229924,,0.5029089165484296,-0.0077569485920146,0.0176925471680207,-0.6750080740988694,-0.5552343780395564,0.1040569604665058,0.3689598820201069,-1.4775265956126318,,,0.9784383075073856,1.3250944632618384,-0.0608246231925051,-0.5302358752631157,0.4750505798088497,-0.5604292758417082,0.613058749802758,0.1633858584103698,-0.472964811714599,-1.482413138512157,0.1919337754795877,0.7385151046711085,1.498867707717176
-0.0714412121515647,,-0.1342970420932099,,1.450851997168756,0.1422025908830092,-0.2360829739464429,0.5744951815868786,0.2175374883037482,0.2049107682173626,-1.847795649207328,-1.421913937890289,,,0.3377564536750759,0.3533730332962562,-0.0097541386293366,-1.119430288521732,-0.3551857008009887,0.7580027210883007,-0.3245112635268126,0.493922914077621,0.368893231667186,-1.4266224638499727,0.5982006711376474,0.4537570426998433,2.794134566371349
0.4353564625541047,,0.0320121847509649,,1.1643338279720956,0.0970953047766891,0.2172983616656318,0.2123580012455921,0.2962405303498041,-0.2260376867625202,-1.6287929491122908,-0.3721606849813141,,,-0.1938288400282271,-0.3203167532058928,-0.1833478257466256,-0.6883676113274774,-0.2812484188514442,0.4169788999464011,-0.158794524168991,1.1093584437901995,0.2944737472318937,-0.3733486905477025,0.2698027180103293,1.8345535243632696,2.5780746075824945
